state_ut,district,year,murder,attempt_to_murder,culpable_homicide_not_amounting_to_murder,rape,custodial_rape,other_rape,kidnapping_abduction,kidnapping_and_abduction_of_women_and_girls,kidnapping_and_abduction_of_others,dacoity,preparation_and_assembly_for_dacoity,robbery,burglary,theft,auto_theft,other_theft,riots,criminal_breach_of_trust,cheating,counterfieting,arson,hurt_grevious_hurt,dowry_deaths,assault_on_women_with_intent_to_outrage_her_modesty,insult_to_modesty_of_women,cruelty_by_husband_or_his_relatives,importation_of_girls_from_foreign_countries,causing_death_by_negligence,other_ipc_crimes,total_ipc_crimes
Jharkhand,KODERMA,2013,25,59,NaN,23,FALSE,23,32,25,7,NaN,NaN,7,23,130,38,92,125,NaN,151,NaN,0,263,6,17,NaN,48,0,81,715,1736
Jharkhand,LATEHAR,2013,49,21,NaN,27,FALSE,27,25,10,15,NaN,NaN,8,7,106,12,94,41,NaN,10,NaN,4,45,5,19,NaN,16,0,54,230,698
Jharkhand,LOHARDAGGA,2013,30,0,NaN,34,FALSE,34,29,10,19,NaN,NaN,6,10,61,26,35,11,NaN,36,NaN,0,0,3,2,NaN,35,0,NaN,277,584
Jharkhand,PAKUR,2013,32,12,NaN,48,FALSE,48,34,26,8,NaN,NaN,11,11,107,26,81,114,NaN,62,NaN,3,110,2,10,NaN,147,0,56,366,1139
Jharkhand,PALAMU,2013,88,64,NaN,31,FALSE,31,53,24,29,NaN,NaN,44,84,230,67,163,142,NaN,107,NaN,4,511,22,18,NaN,31,0,88,679,2228
Jharkhand,RAMGARH,2013,25,45,NaN,36,FALSE,36,40,35,5,NaN,NaN,15,21,217,67,150,47,NaN,96,NaN,0,257,14,18,NaN,NaN,0,113,187,1213
Jharkhand,RANCHI,2013,137,75,NaN,70,FALSE,70,68,59,9,NaN,NaN,55,119,703,201,502,105,NaN,126,NaN,19,354,13,23,NaN,47,2,245,640,2860
Jharkhand,SAHEBGANJ,2013,53,17,NaN,145,FALSE,145,120,83,37,NaN,NaN,6,36,113,38,75,70,NaN,115,NaN,7,603,5,13,NaN,104,0,51,445,1938
Jharkhand,SARAIKELA,2013,65,30,NaN,33,FALSE,33,33,33,0,NaN,NaN,19,40,183,58,125,23,NaN,71,NaN,2,87,6,24,NaN,28,0,113,288,1057
Jharkhand,SIMDEGA,2013,73,26,NaN,29,FALSE,29,23,20,3,NaN,NaN,22,13,57,12,45,6,NaN,19,NaN,5,47,0,9,NaN,13,0,51,100,513
Jharkhand,ZZ TOTAL,2013,1630,774,NaN,1204,FALSE,1204,1271,926,345,NaN,NaN,568,1339,6839,2195,4644,2465,NaN,2577,NaN,185,5972,307,524,NaN,2084,2,1788,17408,48208
Karnataka,BAGALKOT,2013,52,33,NaN,30,FALSE,30,18,11,7,NaN,NaN,22,147,197,113,84,292,NaN,84,NaN,7,231,3,NaN,NaN,46,0,0,1071,2340
Karnataka,BANGALORE COMMR.,2013,217,442,NaN,80,FALSE,80,642,538,104,NaN,NaN,619,1404,10643,5356,5287,362,NaN,2987,NaN,16,3132,52,378,NaN,482,0,160,7972,30318
Karnataka,BANGALORE RURAL,2013,69,76,NaN,57,FALSE,57,93,85,8,NaN,NaN,129,311,596,305,291,246,NaN,281,NaN,10,562,22,130,NaN,NaN,0,24,2869,5663
Karnataka,BELGAUM,2013,113,103,NaN,61,FALSE,61,40,25,15,NaN,NaN,67,310,472,268,204,473,NaN,296,NaN,16,775,7,246,NaN,200,0,36,3335,6594
Karnataka,BELLARY,2013,57,41,NaN,36,FALSE,36,58,23,35,NaN,NaN,53,177,351,205,146,206,NaN,214,NaN,3,414,5,99,NaN,58,0,3,1461,3269
Karnataka,BIDAR,2013,40,47,NaN,18,FALSE,18,34,31,3,NaN,NaN,30,107,171,75,96,207,NaN,53,NaN,15,941,7,82,NaN,112,0,13,2058,NaN
Karnataka,BIJAPUR,2013,66,45,NaN,NaN,FALSE,28,37,21,16,NaN,NaN,27,118,145,84,61,205,NaN,54,NaN,11,383,2,94,NaN,92,0,0,1245,2569
Karnataka,CBPURA,2013,43,32,NaN,33,FALSE,33,26,16,10,NaN,NaN,26,76,211,92,119,228,NaN,56,NaN,0,472,17,57,NaN,51,0,0,1007,2372
Karnataka,CHAMARAJNAGAR,2013,27,63,NaN,16,FALSE,16,17,15,2,NaN,NaN,11,54,137,58,79,141,NaN,41,NaN,3,515,4,95,NaN,25,0,NaN,705,1866
Karnataka,CHICKMAGALUR,2013,38,37,NaN,21,TRUE,20,36,36,0,NaN,NaN,20,106,162,75,87,154,NaN,71,NaN,0,577,7,141,NaN,69,0,0,1292,2758
Karnataka,CHITRADURGA,2013,31,42,NaN,31,FALSE,31,28,27,1,NaN,NaN,25,130,213,98,115,193,NaN,62,NaN,17,782,7,178,NaN,64,0,4,2150,3970
Karnataka,DAKSHIN KANNADA,2013,17,24,NaN,14,FALSE,14,17,15,2,NaN,NaN,29,109,100,33,67,164,NaN,52,NaN,11,292,0,72,NaN,45,0,5,1089,2050
Karnataka,DAVANAGERE,2013,33,23,NaN,33,FALSE,33,31,21,10,NaN,NaN,58,180,397,199,198,352,NaN,93,NaN,3,641,14,167,NaN,NaN,0,12,1626,3843
Karnataka,DHARWAD COMMR.,2013,19,50,NaN,16,FALSE,16,99,75,24,NaN,NaN,65,184,393,201,192,157,NaN,180,NaN,9,221,4,37,NaN,85,0,9,881,2443
Karnataka,DHARWAD RURAL,2013,25,42,NaN,18,FALSE,18,13,0,13,NaN,NaN,5,38,54,18,36,85,NaN,19,NaN,5,146,1,34,NaN,27,0,4,711,1238
Karnataka,GADAG,2013,24,25,NaN,18,FALSE,18,13,10,3,NaN,NaN,12,39,75,39,36,104,NaN,27,NaN,5,130,1,40,NaN,36,0,140,400,1092
Karnataka,GULBARGA,2013,88,118,NaN,54,FALSE,54,60,46,14,NaN,NaN,62,195,274,129,145,470,NaN,79,NaN,19,781,8,NaN,NaN,122,0,18,2014,4524
Karnataka,HASSAN,2013,57,92,NaN,61,FALSE,61,57,47,10,NaN,NaN,52,224,415,227,188,170,NaN,114,NaN,19,1275,12,182,NaN,157,0,0,2524,5433
Karnataka,HAVERI,2013,16,31,NaN,18,FALSE,18,14,0,14,NaN,NaN,20,76,145,81,64,254,NaN,49,NaN,0,251,1,80,NaN,55,0,239,890,2157
Karnataka,K.G.F.,2013,12,31,NaN,23,FALSE,23,12,7,5,NaN,NaN,15,67,62,30,32,50,NaN,29,NaN,0,151,6,13,NaN,15,0,0,333,822
Karnataka,KODAGU,2013,30,33,NaN,26,FALSE,26,23,17,6,NaN,NaN,17,107,128,25,103,48,NaN,54,NaN,2,462,2,40,NaN,41,0,3,682,1707
Karnataka,KOLAR,2013,45,43,NaN,20,FALSE,20,10,9,1,NaN,NaN,50,99,187,71,116,251,NaN,75,NaN,8,327,3,25,NaN,NaN,0,14,1086,NaN
Karnataka,KOPPAL,2013,22,14,NaN,22,FALSE,22,14,0,14,NaN,NaN,7,49,84,53,31,138,NaN,54,NaN,0,206,0,39,NaN,59,0,0,1018,1732
Karnataka,MANDYA,2013,50,76,NaN,31,FALSE,31,74,64,10,NaN,NaN,67,221,559,213,346,305,NaN,120,NaN,25,1175,19,221,NaN,160,0,0,2409,5544
Karnataka,MANGALORE CITY,2013,25,32,NaN,20,FALSE,20,12,6,6,NaN,NaN,67,164,241,130,111,NaN,NaN,248,NaN,2,311,1,54,NaN,65,0,22,1467,2872
Karnataka,MYSORE COMMR.,2013,30,28,NaN,19,FALSE,19,22,16,6,NaN,NaN,151,125,580,424,156,71,NaN,236,NaN,0,341,12,11,NaN,43,0,0,1206,2916
Karnataka,MYSORE RURAL,2013,66,45,NaN,26,FALSE,26,55,6,49,NaN,NaN,34,220,341,143,198,258,NaN,98,NaN,16,869,14,69,NaN,64,0,0,1921,4116
Karnataka,RAICHUR,2013,47,46,NaN,43,FALSE,43,24,12,12,NaN,NaN,13,67,156,78,78,294,NaN,108,NaN,4,639,3,156,NaN,162,0,8,1274,3062
Karnataka,RAILWAYS,2013,18,4,NaN,1,FALSE,1,3,0,3,NaN,NaN,65,2,726,8,718,0,NaN,8,NaN,0,16,2,3,NaN,0,0,7,46,913
Karnataka,RAMANAGAR,2013,51,71,NaN,NaN,FALSE,21,43,41,2,NaN,NaN,92,273,507,271,236,250,NaN,68,NaN,53,620,11,141,NaN,57,0,NaN,2064,4363
Karnataka,SHIMOGA,2013,44,65,NaN,43,FALSE,43,67,51,16,NaN,NaN,66,191,340,147,193,330,NaN,217,NaN,15,1367,5,267,NaN,300,0,8,2580,5943
Karnataka,TUMKUR,2013,58,49,NaN,37,FALSE,37,41,16,25,NaN,NaN,90,210,421,198,223,201,NaN,157,NaN,18,741,14,206,NaN,87,0,32,2422,4829
Karnataka,UDUPI,2013,20,26,NaN,22,FALSE,22,23,11,12,NaN,NaN,41,110,120,45,75,128,NaN,146,NaN,7,332,2,NaN,NaN,NaN,0,5,1524,2667
Karnataka,UTTAR KANNADA,2013,18,24,NaN,17,FALSE,17,51,38,13,NaN,NaN,35,67,99,38,61,128,NaN,138,NaN,11,482,6,155,NaN,94,0,0,1627,2977
Karnataka,YADGIRI,2013,33,31,NaN,16,FALSE,16,29,23,6,NaN,NaN,8,46,54,29,25,204,NaN,30,NaN,2,558,3,123,NaN,61,0,131,158,1489
Karnataka,ZZ TOTAL,2013,1601,1984,NaN,1030,TRUE,1029,1836,1359,477,NaN,NaN,2150,6003,19756,9559,10197,7237,NaN,6598,NaN,332,21118,277,3913,NaN,3276,0,897,57117,136689
Kerala,ALAPUZHA,2013,19,34,NaN,45,FALSE,45,14,10,4,NaN,NaN,39,162,197,68,129,483,NaN,274,NaN,25,1417,1,293,NaN,327,0,5,6812,10198
Kerala,ERNAKULAM COMMR.,2013,7,22,NaN,40,FALSE,40,10,9,1,NaN,NaN,39,88,307,103,204,333,NaN,524,NaN,5,463,0,NaN,NaN,130,0,2,11274,13499
Kerala,ERNAKULAM RURAL,2013,23,38,NaN,67,FALSE,67,14,11,3,NaN,NaN,65,188,279,90,189,543,NaN,283,NaN,7,1178,2,238,NaN,177,0,4,11275,14462
Kerala,IDUKKI,2013,21,39,NaN,67,FALSE,67,4,3,1,NaN,NaN,17,155,152,21,131,286,NaN,173,NaN,6,1292,0,218,NaN,146,0,0,2483,5101
Kerala,KANNUR,2013,19,34,NaN,60,FALSE,60,22,12,10,NaN,NaN,62,205,149,47,102,763,NaN,211,NaN,101,1266,0,191,NaN,NaN,0,2,3420,NaN
Kerala,KASARGOD,2013,18,17,NaN,81,FALSE,81,21,9,12,NaN,NaN,30,135,170,116,54,513,NaN,127,NaN,40,859,2,163,NaN,232,0,1,2963,5401
Kerala,KOLLAM COMMR.,2013,16,36,NaN,64,FALSE,64,18,16,2,NaN,NaN,66,117,150,55,95,NaN,NaN,158,NaN,18,962,1,198,NaN,304,0,204,5071,7790
Kerala,KOLLAM RURAL,2013,19,46,NaN,92,FALSE,92,12,12,0,NaN,NaN,14,176,186,40,146,515,NaN,188,NaN,13,1248,2,273,NaN,254,0,3,4171,7257
Kerala,KOTTAYAM,2013,25,33,NaN,47,FALSE,47,12,9,3,NaN,NaN,35,172,249,67,182,486,NaN,237,NaN,9,1900,0,251,NaN,216,0,4,8556,12314
Kerala,KOZHIKODE COMMR.,2013,13,14,NaN,30,FALSE,30,11,9,2,NaN,NaN,43,108,194,107,87,336,NaN,150,NaN,14,593,0,110,NaN,136,0,1,2136,3966
Kerala,KOZHIKODE RURAL,2013,8,27,NaN,64,FALSE,64,19,17,2,NaN,NaN,22,137,165,84,81,896,NaN,169,NaN,62,950,0,208,NaN,292,0,2,3086,6132
Kerala,MALAPPURAM,2013,25,36,NaN,99,FALSE,99,11,5,6,NaN,NaN,33,286,267,101,166,947,NaN,478,NaN,28,1000,0,272,NaN,NaN,0,5,13651,17840
Kerala,PALAKKAD,2013,25,33,NaN,93,FALSE,93,18,12,6,NaN,NaN,43,159,203,57,146,756,NaN,281,NaN,27,1296,0,161,NaN,402,0,NaN,8246,11848
Kerala,PATHANAMTHITTA,2013,25,32,NaN,45,FALSE,45,4,4,0,NaN,NaN,37,162,161,22,139,423,NaN,230,NaN,20,1240,1,187,NaN,113,0,0,3300,6002
Kerala,RAILWAYS,2013,2,2,NaN,0,FALSE,0,1,1,0,NaN,NaN,3,2,229,0,229,4,NaN,3,NaN,0,28,0,33,NaN,0,0,0,38,368
Kerala,THRISSUR COMMR.,2013,19,8,NaN,29,FALSE,29,2,2,0,NaN,NaN,21,75,157,27,130,384,NaN,353,NaN,8,311,1,85,NaN,125,0,4,4862,6485
Kerala,THRISSUR RURAL,2013,13,29,NaN,64,FALSE,64,13,9,4,NaN,NaN,39,121,179,36,143,512,NaN,349,NaN,36,747,3,NaN,NaN,387,0,1,14390,17207
Kerala,TRIVANDRUM COMMR.,2013,12,19,NaN,54,FALSE,54,7,4,3,NaN,NaN,73,106,274,83,191,565,NaN,246,NaN,6,990,1,299,NaN,154,0,3,7204,10171
Kerala,TRIVANDRUM RURAL,2013,44,90,NaN,130,FALSE,130,32,26,6,NaN,NaN,87,282,346,105,241,748,NaN,293,NaN,37,1870,6,641,NaN,NaN,0,3,5267,10326
Kerala,WAYANADU,2013,19,14,NaN,50,FALSE,50,7,5,2,NaN,NaN,16,93,65,21,44,238,NaN,114,NaN,17,789,1,114,NaN,84,0,3,1423,3068
Kerala,ZZ TOTAL,2013,372,603,NaN,1221,FALSE,1221,252,185,67,NaN,NaN,784,2929,4079,1250,2829,10042,NaN,4841,NaN,479,20399,21,4362,NaN,4820,0,249,119628,176334
Madhya Pradesh,AGAR,2013,19,17,NaN,24,FALSE,24,18,8,10,NaN,NaN,7,33,76,46,30,17,NaN,14,NaN,12,281,1,41,NaN,30,0,63,552,1209
Madhya Pradesh,ALIRAJPUR,2013,48,31,NaN,29,FALSE,29,18,14,4,NaN,NaN,8,31,67,41,26,16,NaN,4,NaN,8,232,0,14,NaN,19,0,70,575,1175
Madhya Pradesh,ANUPPUR,2013,27,22,NaN,84,FALSE,84,34,32,2,NaN,NaN,21,158,129,56,73,10,NaN,13,NaN,7,125,9,115,NaN,85,0,68,920,1860
Madhya Pradesh,ASHOK NAGAR,2013,26,26,NaN,64,FALSE,64,28,23,5,NaN,NaN,22,75,91,40,51,17,NaN,4,NaN,6,844,8,141,NaN,40,0,73,1053,2534
Madhya Pradesh,BALAGHAT,2013,50,12,NaN,99,FALSE,99,5,5,0,NaN,NaN,10,94,100,38,62,NaN,NaN,33,NaN,7,239,6,140,NaN,92,0,123,1775,NaN
Madhya Pradesh,BARWANI,2013,32,21,NaN,51,FALSE,51,43,39,4,NaN,NaN,13,86,170,87,83,20,NaN,9,NaN,3,65,7,76,NaN,17,0,153,1483,2260
Madhya Pradesh,BETUL,2013,62,34,NaN,119,FALSE,119,83,66,17,NaN,NaN,20,129,198,63,135,9,NaN,19,NaN,3,231,7,222,NaN,92,0,NaN,1954,3363
Madhya Pradesh,BHIND,2013,61,100,NaN,57,FALSE,57,55,49,6,NaN,NaN,73,156,337,210,127,64,NaN,44,NaN,9,1455,28,117,NaN,53,0,204,1491,4333
Madhya Pradesh,BHOPAL,2013,55,115,NaN,173,FALSE,173,107,102,5,NaN,NaN,209,908,2452,1586,866,78,NaN,172,NaN,18,38,18,357,NaN,NaN,0,285,8514,13927
Madhya Pradesh,BHOPAL RLY.,2013,3,5,NaN,5,FALSE,5,5,2,3,NaN,NaN,31,6,1638,14,1624,4,NaN,5,NaN,0,2,0,15,NaN,2,0,0,224,1953
Madhya Pradesh,BURHANPUR,2013,15,7,NaN,34,FALSE,34,22,18,4,NaN,NaN,7,47,106,42,64,10,NaN,8,NaN,1,473,5,92,NaN,42,0,57,697,1636
Madhya Pradesh,CHHATARPUR,2013,46,52,NaN,77,FALSE,77,38,38,0,NaN,NaN,37,268,224,200,24,31,NaN,28,NaN,11,305,24,220,NaN,81,0,176,2898,4527
Madhya Pradesh,CHHINDWARA,2013,78,34,NaN,151,FALSE,151,192,187,5,NaN,NaN,17,187,211,100,111,44,NaN,26,NaN,32,2203,9,194,NaN,145,0,229,1337,5142
Madhya Pradesh,DAMOH,2013,39,33,NaN,50,FALSE,50,21,20,1,NaN,NaN,15,97,104,46,58,10,NaN,11,NaN,5,1016,25,147,NaN,59,0,109,889,2630
Madhya Pradesh,DATIYA,2013,39,52,NaN,27,FALSE,27,24,20,4,NaN,NaN,30,60,123,43,80,13,NaN,12,NaN,12,254,16,64,NaN,40,0,91,1401,2267
Madhya Pradesh,DEWAS,2013,38,54,NaN,81,FALSE,81,19,16,3,NaN,NaN,14,148,437,160,277,32,NaN,22,NaN,16,372,8,124,NaN,101,0,236,3239,4980
Madhya Pradesh,DHAR,2013,56,40,NaN,108,FALSE,108,175,169,6,NaN,NaN,33,200,602,332,270,61,NaN,37,NaN,16,400,48,NaN,NaN,115,0,334,3680,6164
Madhya Pradesh,DINDORI,2013,22,6,NaN,76,FALSE,76,20,20,0,NaN,NaN,1,50,63,15,48,9,NaN,14,NaN,4,83,6,120,NaN,47,0,57,1386,1990
Madhya Pradesh,GUNA,2013,39,38,NaN,105,FALSE,105,26,23,3,NaN,NaN,35,156,323,170,153,34,NaN,19,NaN,10,610,5,157,NaN,36,0,162,1992,3788
Madhya Pradesh,GWALIOR,2013,93,151,NaN,158,FALSE,158,67,53,14,NaN,NaN,145,852,1641,1231,410,102,NaN,122,NaN,25,678,43,369,NaN,NaN,0,256,5356,10693
Madhya Pradesh,HARDA,2013,14,9,NaN,33,FALSE,33,9,5,4,NaN,NaN,9,35,77,47,30,13,NaN,3,NaN,5,90,3,48,NaN,16,0,41,689,1100
Madhya Pradesh,HOSHANGABAD,2013,40,45,NaN,79,FALSE,79,106,76,30,NaN,NaN,24,178,268,142,126,18,NaN,17,NaN,15,327,10,152,NaN,84,0,169,2071,3630
Madhya Pradesh,INDORE,2013,106,215,NaN,190,FALSE,190,398,288,110,NaN,NaN,224,1455,5906,4315,1591,NaN,NaN,143,NaN,53,1393,31,369,NaN,350,0,544,10669,NaN
Madhya Pradesh,INDORE RLY.,2013,2,1,NaN,3,FALSE,3,6,6,0,NaN,NaN,6,2,367,13,354,2,NaN,0,NaN,0,0,1,9,NaN,0,0,NaN,72,471
Madhya Pradesh,JABALPUR,2013,76,125,NaN,145,FALSE,145,174,151,23,NaN,NaN,117,509,927,551,376,57,NaN,163,NaN,27,3471,37,303,NaN,218,0,301,4034,10790
Madhya Pradesh,JABALPUR RLY.,2013,3,3,NaN,1,FALSE,1,2,1,1,NaN,NaN,18,10,756,13,743,2,NaN,4,NaN,0,5,1,13,NaN,1,0,1,182,1005
Madhya Pradesh,JHABUA,2013,20,7,NaN,49,FALSE,49,96,73,23,NaN,NaN,23,76,158,85,73,29,NaN,8,NaN,12,66,0,60,NaN,10,0,90,1786,2498
Madhya Pradesh,KATNI,2013,46,26,NaN,65,FALSE,65,72,61,11,NaN,NaN,12,155,171,98,73,19,NaN,25,NaN,5,1169,13,206,NaN,60,0,145,1589,3803
Madhya Pradesh,KHANDWA,2013,34,40,NaN,97,FALSE,97,105,101,4,NaN,NaN,15,214,258,87,171,38,NaN,26,NaN,5,73,6,179,NaN,NaN,1,129,2047,3336
Madhya Pradesh,KHARGON,2013,43,35,NaN,95,FALSE,95,177,167,10,NaN,NaN,28,193,440,186,254,34,NaN,9,NaN,8,101,34,213,NaN,111,0,306,2946,4800
Madhya Pradesh,MANDLA,2013,28,16,NaN,88,FALSE,88,14,14,0,NaN,NaN,2,63,53,28,NaN,4,NaN,13,NaN,2,249,2,104,NaN,46,0,91,1116,1906
Madhya Pradesh,MANDSAUR,2013,27,52,NaN,74,FALSE,74,31,27,4,NaN,NaN,7,116,319,144,175,13,NaN,46,NaN,16,183,4,143,NaN,145,1,122,2434,3772
Madhya Pradesh,MORENA,2013,55,128,NaN,60,FALSE,60,48,42,6,NaN,NaN,52,169,519,290,229,99,NaN,44,NaN,6,1905,40,116,NaN,151,0,181,1979,5588
Madhya Pradesh,NARSINGHPUR,2013,30,40,NaN,101,FALSE,101,69,57,12,NaN,NaN,11,184,191,83,108,18,NaN,23,NaN,13,1500,16,189,NaN,115,0,148,981,3649
Madhya Pradesh,NEEMUCH,2013,8,11,NaN,49,FALSE,49,48,41,7,NaN,NaN,27,107,213,104,109,35,NaN,22,NaN,1,423,0,84,NaN,62,3,97,1287,NaN
Madhya Pradesh,PANNA,2013,20,23,NaN,45,FALSE,45,14,12,2,NaN,NaN,5,71,48,21,27,0,NaN,8,NaN,7,197,14,85,NaN,29,0,NaN,1172,1828
Madhya Pradesh,RAISEN,2013,50,57,NaN,115,FALSE,115,36,32,4,NaN,NaN,7,104,230,111,119,26,NaN,13,NaN,6,1852,9,NaN,NaN,NaN,0,219,1595,4656
Madhya Pradesh,RAJGARH,2013,32,29,NaN,120,FALSE,120,82,71,11,NaN,NaN,21,167,305,168,137,47,NaN,13,NaN,48,245,8,203,NaN,83,0,131,2873,4433
Madhya Pradesh,RATLAM,2013,39,51,NaN,88,FALSE,88,61,49,12,NaN,NaN,41,136,288,119,169,20,NaN,38,NaN,14,1034,10,89,NaN,77,2,168,1317,3497
Madhya Pradesh,REWA,2013,49,52,NaN,113,FALSE,113,32,30,2,NaN,NaN,64,616,483,280,203,42,NaN,44,NaN,28,636,47,178,NaN,127,0,258,2948,5741
Madhya Pradesh,SAGAR,2013,58,68,NaN,135,FALSE,135,55,55,0,NaN,NaN,47,313,434,205,229,119,NaN,48,NaN,26,2250,36,422,NaN,130,0,266,3547,8016
Madhya Pradesh,SATNA,2013,69,52,NaN,124,FALSE,124,41,33,8,NaN,NaN,50,393,497,293,204,NaN,NaN,67,NaN,19,791,35,204,NaN,135,0,302,3362,6232
Madhya Pradesh,SEONI,2013,29,19,NaN,75,FALSE,75,47,39,8,NaN,NaN,12,88,98,33,65,13,NaN,17,NaN,4,220,15,130,NaN,24,0,152,1674,2632
Madhya Pradesh,SHAHDOL,2013,42,34,NaN,115,FALSE,115,130,96,34,NaN,NaN,20,294,225,51,174,21,NaN,23,NaN,13,546,9,216,NaN,193,0,107,2336,4344
Madhya Pradesh,SHAJAPUR,2013,14,38,NaN,44,FALSE,44,20,20,0,NaN,NaN,15,125,306,135,171,39,NaN,6,NaN,17,1204,2,113,NaN,37,0,86,436,2523
Madhya Pradesh,SHEOPUR,2013,18,9,NaN,32,FALSE,32,7,6,1,NaN,NaN,9,44,76,51,25,36,NaN,17,NaN,0,850,5,45,NaN,39,0,45,166,1409
Madhya Pradesh,SHIVPURI,2013,63,44,NaN,106,FALSE,106,32,30,2,NaN,NaN,50,140,251,121,130,50,NaN,28,NaN,31,844,14,211,NaN,78,0,173,2613,NaN
Madhya Pradesh,SIDHI,2013,21,24,NaN,46,FALSE,46,76,60,16,NaN,NaN,11,156,97,21,76,6,NaN,14,NaN,8,290,17,116,NaN,70,0,98,1589,2653
Madhya Pradesh,SIHORE,2013,40,40,NaN,95,FALSE,95,38,36,2,NaN,NaN,28,174,301,145,156,28,NaN,30,NaN,8,246,14,116,NaN,NaN,0,192,2466,3907
Madhya Pradesh,SINGRAULI,2013,36,22,NaN,38,FALSE,38,86,78,8,NaN,NaN,17,131,209,74,NaN,39,NaN,22,NaN,2,284,18,111,NaN,74,0,145,1711,2954
Madhya Pradesh,TIKAMGARH,2013,25,19,NaN,67,FALSE,67,36,34,2,NaN,NaN,21,115,89,47,42,30,NaN,18,NaN,13,655,14,140,NaN,40,0,NaN,1780,3196
Madhya Pradesh,UJJAIN,2013,66,120,NaN,113,FALSE,113,41,35,6,NaN,NaN,67,363,952,522,430,62,NaN,62,NaN,21,1474,13,232,NaN,207,0,223,3897,7970
Madhya Pradesh,UMARIYA,2013,17,6,NaN,38,FALSE,38,38,35,3,NaN,NaN,7,99,71,25,46,5,NaN,9,NaN,13,72,5,73,NaN,58,0,0,1056,1579
Madhya Pradesh,VIDISHA,2013,44,50,NaN,125,FALSE,125,127,108,19,NaN,NaN,17,271,370,155,215,49,NaN,13,NaN,20,705,20,240,NaN,123,0,155,2332,4687
Madhya Pradesh,ZZ TOTAL,2013,2112,2360,NaN,4335,FALSE,4335,3354,2873,481,NaN,NaN,1832,11007,25045,13283,11762,1779,NaN,1652,NaN,671,35256,776,8252,NaN,4988,7,8203,114168,227453
Maharashtra,AHMEDNAGAR,2013,112,71,NaN,105,FALSE,105,81,54,27,NaN,NaN,351,552,1603,555,1048,584,NaN,251,NaN,52,759,10,NaN,NaN,NaN,0,733,1879,7934
Maharashtra,AKOLA,2013,35,47,NaN,46,FALSE,46,31,24,7,NaN,NaN,79,198,731,156,575,152,NaN,116,NaN,31,942,4,200,NaN,121,0,118,1059,3979
Maharashtra,AMRAVATI COMMR.,2013,19,41,NaN,26,FALSE,26,27,22,5,NaN,NaN,72,205,651,159,492,101,NaN,65,NaN,10,392,2,96,NaN,38,0,65,901,2776
Maharashtra,AMRAVATI RURAL,2013,55,60,NaN,78,FALSE,78,53,45,8,NaN,NaN,48,222,985,105,880,96,NaN,62,NaN,68,1445,1,317,NaN,175,0,238,1473,5440
Maharashtra,AURANGABAD COMMR.,2013,32,50,NaN,22,FALSE,22,49,35,14,NaN,NaN,166,295,1184,619,565,181,NaN,238,NaN,29,500,5,173,NaN,151,0,157,716,NaN
Maharashtra,AURANGABAD RURAL,2013,45,65,NaN,36,FALSE,36,23,15,8,NaN,NaN,50,170,848,147,701,343,NaN,89,NaN,22,784,14,167,NaN,273,0,271,1294,4565
Maharashtra,BEED,2013,79,83,NaN,92,FALSE,92,71,52,19,NaN,NaN,105,343,618,219,399,397,NaN,198,NaN,49,864,5,230,NaN,382,0,293,761,4713
Maharashtra,BHANDARA,2013,28,12,NaN,40,FALSE,40,20,13,7,NaN,NaN,27,132,533,66,467,54,NaN,51,NaN,23,306,0,74,NaN,NaN,0,178,666,2257
Maharashtra,BULDHANA,2013,54,43,NaN,56,FALSE,56,21,15,6,NaN,NaN,41,182,533,125,408,228,NaN,99,NaN,47,1074,20,185,NaN,140,0,248,956,4024
Maharashtra,CHANDRAPUR,2013,37,25,NaN,88,FALSE,88,38,25,13,NaN,NaN,53,284,800,209,591,116,NaN,71,NaN,32,663,8,179,NaN,180,0,NaN,1453,4476
Maharashtra,DHULE,2013,47,52,NaN,40,FALSE,40,27,25,2,NaN,NaN,89,184,353,119,234,213,NaN,87,NaN,7,302,6,58,NaN,228,0,324,1010,3136
Maharashtra,GADCHIROLI,2013,42,61,NaN,33,FALSE,33,6,5,1,NaN,NaN,6,97,131,36,NaN,16,NaN,18,NaN,22,186,0,53,NaN,14,0,101,227,1033
Maharashtra,GONDIA,2013,31,10,NaN,52,FALSE,52,24,21,3,NaN,NaN,9,174,246,52,194,28,NaN,58,NaN,15,352,1,94,NaN,NaN,0,137,575,1887
Maharashtra,HINGOLI,2013,27,22,NaN,15,FALSE,15,15,12,3,NaN,NaN,8,56,122,27,95,87,NaN,66,NaN,9,311,4,55,NaN,86,0,101,397,1400
Maharashtra,JALGAON,2013,73,90,NaN,58,FALSE,58,59,53,6,NaN,NaN,114,368,976,269,707,315,NaN,219,NaN,35,652,2,238,NaN,425,0,401,1323,5548
Maharashtra,JALNA,2013,57,92,NaN,35,FALSE,35,31,29,2,NaN,NaN,61,225,492,155,337,215,NaN,105,NaN,29,532,50,132,NaN,351,0,172,539,3173
Maharashtra,KOLHAPUR,2013,68,57,NaN,84,FALSE,84,53,43,10,NaN,NaN,163,403,886,379,507,348,NaN,292,NaN,22,520,14,117,NaN,204,0,367,1075,4800
Maharashtra,LATUR,2013,67,45,NaN,37,FALSE,37,38,38,0,NaN,NaN,50,264,427,163,264,254,NaN,102,NaN,37,570,4,116,NaN,297,0,259,828,NaN
